province,age_group,sex,reference,year,Periodo,population
06 Badajoz,De 40 a 44 años,Mujeres,1 January,2002,1 de enero de 2002,22758
06 Badajoz,De 40 a 44 años,Total,1 January,2002,1 de enero de 2002,47113
06 Badajoz,De 45 a 49 años,Hombres,1 January,2002,1 de enero de 2002,19345
06 Badajoz,De 45 a 49 años,Mujeres,1 January,2002,1 de enero de 2002,17810
06 Badajoz,De 45 a 49 años,Total,1 January,2002,1 de enero de 2002,37155
06 Badajoz,De 5 a 9 años,Hombres,1 January,2002,1 de enero de 2002,18800
06 Badajoz,De 5 a 9 años,Mujeres,1 January,2002,1 de enero de 2002,17921
06 Badajoz,De 5 a 9 años,Total,1 January,2002,1 de enero de 2002,36721
06 Badajoz,De 50 a 54 años,Hombres,1 January,2002,1 de enero de 2002,17481
06 Badajoz,De 50 a 54 años,Mujeres,1 January,2002,1 de enero de 2002,16888
06 Badajoz,De 50 a 54 años,Total,1 January,2002,1 de enero de 2002,34369
06 Badajoz,De 55 a 59 años,Hombres,1 January,2002,1 de enero de 2002,16094
06 Badajoz,De 55 a 59 años,Mujeres,1 January,2002,1 de enero de 2002,16162
06 Badajoz,De 55 a 59 años,Total,1 January,2002,1 de enero de 2002,32256
06 Badajoz,De 60 a 64 años,Hombres,1 January,2002,1 de enero de 2002,12889
06 Badajoz,De 60 a 64 años,Mujeres,1 January,2002,1 de enero de 2002,14298
06 Badajoz,De 60 a 64 años,Total,1 January,2002,1 de enero de 2002,27187
06 Badajoz,De 65 a 69 años,Hombres,1 January,2002,1 de enero de 2002,17104
06 Badajoz,De 65 a 69 años,Mujeres,1 January,2002,1 de enero de 2002,19384
06 Badajoz,De 65 a 69 años,Total,1 January,2002,1 de enero de 2002,36488
06 Badajoz,De 70 a 74 años,Hombres,1 January,2002,1 de enero de 2002,14323
06 Badajoz,De 70 a 74 años,Mujeres,1 January,2002,1 de enero de 2002,17262
06 Badajoz,De 70 a 74 años,Total,1 January,2002,1 de enero de 2002,31585
06 Badajoz,De 75 a 79 años,Hombres,1 January,2002,1 de enero de 2002,10216
06 Badajoz,De 75 a 79 años,Mujeres,1 January,2002,1 de enero de 2002,14160
06 Badajoz,De 75 a 79 años,Total,1 January,2002,1 de enero de 2002,24376
06 Badajoz,De 80 a 84 años,Hombres,1 January,2002,1 de enero de 2002,5463
06 Badajoz,De 80 a 84 años,Mujeres,1 January,2002,1 de enero de 2002,9306
06 Badajoz,De 80 a 84 años,Total,1 January,2002,1 de enero de 2002,14769
06 Badajoz,De 85 a 89 años,Hombres,1 January,2002,1 de enero de 2002,2266
06 Badajoz,De 85 a 89 años,Mujeres,1 January,2002,1 de enero de 2002,5144
06 Badajoz,De 85 a 89 años,Total,1 January,2002,1 de enero de 2002,7410
06 Badajoz,Todas las edades,Hombres,1 January,2002,1 de enero de 2002,323596
06 Badajoz,Todas las edades,Mujeres,1 January,2002,1 de enero de 2002,331424
06 Badajoz,Todas las edades,Total,1 January,2002,1 de enero de 2002,655020
"07 Balears, Illes",90 y más años,Hombres,1 January,2002,1 de enero de 2002,1203
"07 Balears, Illes",90 y más años,Mujeres,1 January,2002,1 de enero de 2002,3035
"07 Balears, Illes",90 y más años,Total,1 January,2002,1 de enero de 2002,4239
"07 Balears, Illes",De 0 a 4 años,Hombres,1 January,2002,1 de enero de 2002,22594
"07 Balears, Illes",De 0 a 4 años,Mujeres,1 January,2002,1 de enero de 2002,21593
"07 Balears, Illes",De 0 a 4 años,Total,1 January,2002,1 de enero de 2002,44187
"07 Balears, Illes",De 10 a 14 años,Hombres,1 January,2002,1 de enero de 2002,23095
"07 Balears, Illes",De 10 a 14 años,Mujeres,1 January,2002,1 de enero de 2002,21973
"07 Balears, Illes",De 10 a 14 años,Total,1 January,2002,1 de enero de 2002,45068
"07 Balears, Illes",De 15 a 19 años,Hombres,1 January,2002,1 de enero de 2002,25392
"07 Balears, Illes",De 15 a 19 años,Mujeres,1 January,2002,1 de enero de 2002,23922
"07 Balears, Illes",De 15 a 19 años,Total,1 January,2002,1 de enero de 2002,49314
"07 Balears, Illes",De 20 a 24 años,Hombres,1 January,2002,1 de enero de 2002,32673
"07 Balears, Illes",De 20 a 24 años,Mujeres,1 January,2002,1 de enero de 2002,31510
"07 Balears, Illes",De 20 a 24 años,Total,1 January,2002,1 de enero de 2002,64184
"07 Balears, Illes",De 25 a 29 años,Hombres,1 January,2002,1 de enero de 2002,39734
"07 Balears, Illes",De 25 a 29 años,Mujeres,1 January,2002,1 de enero de 2002,37661
"07 Balears, Illes",De 25 a 29 años,Total,1 January,2002,1 de enero de 2002,77395
"07 Balears, Illes",De 30 a 34 años,Hombres,1 January,2002,1 de enero de 2002,38485
"07 Balears, Illes",De 30 a 34 años,Mujeres,1 January,2002,1 de enero de 2002,36837
"07 Balears, Illes",De 30 a 34 años,Total,1 January,2002,1 de enero de 2002,75322
"07 Balears, Illes",De 35 a 39 años,Hombres,1 January,2002,1 de enero de 2002,36200
"07 Balears, Illes",De 35 a 39 años,Mujeres,1 January,2002,1 de enero de 2002,35367
"07 Balears, Illes",De 35 a 39 años,Total,1 January,2002,1 de enero de 2002,71568
"07 Balears, Illes",De 40 a 44 años,Hombres,1 January,2002,1 de enero de 2002,32307
"07 Balears, Illes",De 40 a 44 años,Mujeres,1 January,2002,1 de enero de 2002,31783
"07 Balears, Illes",De 40 a 44 años,Total,1 January,2002,1 de enero de 2002,64090
"07 Balears, Illes",De 45 a 49 años,Hombres,1 January,2002,1 de enero de 2002,28403
"07 Balears, Illes",De 45 a 49 años,Mujeres,1 January,2002,1 de enero de 2002,27715
"07 Balears, Illes",De 45 a 49 años,Total,1 January,2002,1 de enero de 2002,56118
"07 Balears, Illes",De 5 a 9 años,Hombres,1 January,2002,1 de enero de 2002,21365
"07 Balears, Illes",De 5 a 9 años,Mujeres,1 January,2002,1 de enero de 2002,20654
"07 Balears, Illes",De 5 a 9 años,Total,1 January,2002,1 de enero de 2002,42019
"07 Balears, Illes",De 50 a 54 años,Hombres,1 January,2002,1 de enero de 2002,26026
"07 Balears, Illes",De 50 a 54 años,Mujeres,1 January,2002,1 de enero de 2002,25428
"07 Balears, Illes",De 50 a 54 años,Total,1 January,2002,1 de enero de 2002,51454
"07 Balears, Illes",De 55 a 59 años,Hombres,1 January,2002,1 de enero de 2002,22999
"07 Balears, Illes",De 55 a 59 años,Mujeres,1 January,2002,1 de enero de 2002,22615
"07 Balears, Illes",De 55 a 59 años,Total,1 January,2002,1 de enero de 2002,45614
"07 Balears, Illes",De 60 a 64 años,Hombres,1 January,2002,1 de enero de 2002,17287
"07 Balears, Illes",De 60 a 64 años,Mujeres,1 January,2002,1 de enero de 2002,17747
"07 Balears, Illes",De 60 a 64 años,Total,1 January,2002,1 de enero de 2002,35034
"07 Balears, Illes",De 65 a 69 años,Hombres,1 January,2002,1 de enero de 2002,17295
"07 Balears, Illes",De 65 a 69 años,Mujeres,1 January,2002,1 de enero de 2002,19087
"07 Balears, Illes",De 65 a 69 años,Total,1 January,2002,1 de enero de 2002,36382
"07 Balears, Illes",De 70 a 74 años,Hombres,1 January,2002,1 de enero de 2002,14010
"07 Balears, Illes",De 70 a 74 años,Mujeres,1 January,2002,1 de enero de 2002,17364
"07 Balears, Illes",De 70 a 74 años,Total,1 January,2002,1 de enero de 2002,31374
"07 Balears, Illes",De 75 a 79 años,Hombres,1 January,2002,1 de enero de 2002,10514
"07 Balears, Illes",De 75 a 79 años,Mujeres,1 January,2002,1 de enero de 2002,14973
"07 Balears, Illes",De 75 a 79 años,Total,1 January,2002,1 de enero de 2002,25487
"07 Balears, Illes",De 80 a 84 años,Hombres,1 January,2002,1 de enero de 2002,6400
"07 Balears, Illes",De 80 a 84 años,Mujeres,1 January,2002,1 de enero de 2002,10555
"07 Balears, Illes",De 80 a 84 años,Total,1 January,2002,1 de enero de 2002,16955
"07 Balears, Illes",De 85 a 89 años,Hombres,1 January,2002,1 de enero de 2002,3156
"07 Balears, Illes",De 85 a 89 años,Mujeres,1 January,2002,1 de enero de 2002,6173
"07 Balears, Illes",De 85 a 89 años,Total,1 January,2002,1 de enero de 2002,9329
"07 Balears, Illes",Todas las edades,Hombres,1 January,2002,1 de enero de 2002,419137
"07 Balears, Illes",Todas las edades,Mujeres,1 January,2002,1 de enero de 2002,425993
"07 Balears, Illes",Todas las edades,Total,1 January,2002,1 de enero de 2002,845130
08 Barcelona,90 y más años,Hombres,1 January,2002,1 de enero de 2002,6610
08 Barcelona,90 y más años,Mujeres,1 January,2002,1 de enero de 2002,20643
08 Barcelona,90 y más años,Total,1 January,2002,1 de enero de 2002,27253
08 Barcelona,De 0 a 4 años,Hombres,1 January,2002,1 de enero de 2002,119249
08 Barcelona,De 0 a 4 años,Mujeres,1 January,2002,1 de enero de 2002,112743
08 Barcelona,De 0 a 4 años,Total,1 January,2002,1 de enero de 2002,231992
08 Barcelona,De 10 a 14 años,Hombres,1 January,2002,1 de enero de 2002,112434
08 Barcelona,De 10 a 14 años,Mujeres,1 January,2002,1 de enero de 2002,106005
08 Barcelona,De 10 a 14 años,Total,1 January,2002,1 de enero de 2002,218439
08 Barcelona,De 15 a 19 años,Hombres,1 January,2002,1 de enero de 2002,132603
08 Barcelona,De 15 a 19 años,Mujeres,1 January,2002,1 de enero de 2002,127080
08 Barcelona,De 15 a 19 años,Total,1 January,2002,1 de enero de 2002,259683
08 Barcelona,De 20 a 24 años,Hombres,1 January,2002,1 de enero de 2002,186919
08 Barcelona,De 20 a 24 años,Mujeres,1 January,2002,1 de enero de 2002,177686
08 Barcelona,De 20 a 24 años,Total,1 January,2002,1 de enero de 2002,364605
08 Barcelona,De 25 a 29 años,Hombres,1 January,2002,1 de enero de 2002,225376
08 Barcelona,De 25 a 29 años,Mujeres,1 January,2002,1 de enero de 2002,212449
08 Barcelona,De 25 a 29 años,Total,1 January,2002,1 de enero de 2002,437826
08 Barcelona,De 30 a 34 años,Hombres,1 January,2002,1 de enero de 2002,211145
08 Barcelona,De 30 a 34 años,Mujeres,1 January,2002,1 de enero de 2002,200663
08 Barcelona,De 30 a 34 años,Total,1 January,2002,1 de enero de 2002,411808
08 Barcelona,De 35 a 39 años,Hombres,1 January,2002,1 de enero de 2002,195717
08 Barcelona,De 35 a 39 años,Mujeres,1 January,2002,1 de enero de 2002,191635
08 Barcelona,De 35 a 39 años,Total,1 January,2002,1 de enero de 2002,387352
08 Barcelona,De 40 a 44 años,Hombres,1 January,2002,1 de enero de 2002,175000
08 Barcelona,De 40 a 44 años,Mujeres,1 January,2002,1 de enero de 2002,180752
08 Barcelona,De 40 a 44 años,Total,1 January,2002,1 de enero de 2002,355753
08 Barcelona,De 45 a 49 años,Hombres,1 January,2002,1 de enero de 2002,157795
08 Barcelona,De 45 a 49 años,Mujeres,1 January,2002,1 de enero de 2002,164244
08 Barcelona,De 45 a 49 años,Total,1 January,2002,1 de enero de 2002,322039
08 Barcelona,De 5 a 9 años,Hombres,1 January,2002,1 de enero de 2002,107939
08 Barcelona,De 5 a 9 años,Mujeres,1 January,2002,1 de enero de 2002,102161
08 Barcelona,De 5 a 9 años,Total,1 January,2002,1 de enero de 2002,210099
08 Barcelona,De 50 a 54 años,Hombres,1 January,2002,1 de enero de 2002,151630
08 Barcelona,De 50 a 54 años,Mujeres,1 January,2002,1 de enero de 2002,159373
08 Barcelona,De 50 a 54 años,Total,1 January,2002,1 de enero de 2002,311003
08 Barcelona,De 55 a 59 años,Hombres,1 January,2002,1 de enero de 2002,137425
08 Barcelona,De 55 a 59 años,Mujeres,1 January,2002,1 de enero de 2002,144592
08 Barcelona,De 55 a 59 años,Total,1 January,2002,1 de enero de 2002,282017
08 Barcelona,De 60 a 64 años,Hombres,1 January,2002,1 de enero de 2002,109206
08 Barcelona,De 60 a 64 años,Mujeres,1 January,2002,1 de enero de 2002,114883
08 Barcelona,De 60 a 64 años,Total,1 January,2002,1 de enero de 2002,224089
08 Barcelona,De 65 a 69 años,Hombres,1 January,2002,1 de enero de 2002,113327
08 Barcelona,De 65 a 69 años,Mujeres,1 January,2002,1 de enero de 2002,131853
08 Barcelona,De 65 a 69 años,Total,1 January,2002,1 de enero de 2002,245180
08 Barcelona,De 70 a 74 años,Hombres,1 January,2002,1 de enero de 2002,93170
08 Barcelona,De 70 a 74 años,Mujeres,1 January,2002,1 de enero de 2002,120642
08 Barcelona,De 70 a 74 años,Total,1 January,2002,1 de enero de 2002,213812
08 Barcelona,De 75 a 79 años,Hombres,1 January,2002,1 de enero de 2002,68932
08 Barcelona,De 75 a 79 años,Mujeres,1 January,2002,1 de enero de 2002,102264
08 Barcelona,De 75 a 79 años,Total,1 January,2002,1 de enero de 2002,171196
08 Barcelona,De 80 a 84 años,Hombres,1 January,2002,1 de enero de 2002,36146
08 Barcelona,De 80 a 84 años,Mujeres,1 January,2002,1 de enero de 2002,68134
08 Barcelona,De 80 a 84 años,Total,1 January,2002,1 de enero de 2002,104280
08 Barcelona,De 85 a 89 años,Hombres,1 January,2002,1 de enero de 2002,16982
08 Barcelona,De 85 a 89 años,Mujeres,1 January,2002,1 de enero de 2002,40183
08 Barcelona,De 85 a 89 años,Total,1 January,2002,1 de enero de 2002,57164
08 Barcelona,Todas las edades,Hombres,1 January,2002,1 de enero de 2002,2357606
08 Barcelona,Todas las edades,Mujeres,1 January,2002,1 de enero de 2002,2477985
08 Barcelona,Todas las edades,Total,1 January,2002,1 de enero de 2002,4835592
09 Burgos,90 y más años,Hombres,1 January,2002,1 de enero de 2002,886
09 Burgos,90 y más años,Mujeres,1 January,2002,1 de enero de 2002,2091
09 Burgos,90 y más años,Total,1 January,2002,1 de enero de 2002,2977
09 Burgos,De 0 a 4 años,Hombres,1 January,2002,1 de enero de 2002,6885
09 Burgos,De 0 a 4 años,Mujeres,1 January,2002,1 de enero de 2002,6603
09 Burgos,De 0 a 4 años,Total,1 January,2002,1 de enero de 2002,13488
09 Burgos,De 10 a 14 años,Hombres,1 January,2002,1 de enero de 2002,8145
09 Burgos,De 10 a 14 años,Mujeres,1 January,2002,1 de enero de 2002,7617
09 Burgos,De 10 a 14 años,Total,1 January,2002,1 de enero de 2002,15762
09 Burgos,De 15 a 19 años,Hombres,1 January,2002,1 de enero de 2002,9582
09 Burgos,De 15 a 19 años,Mujeres,1 January,2002,1 de enero de 2002,9066
09 Burgos,De 15 a 19 años,Total,1 January,2002,1 de enero de 2002,18649
09 Burgos,De 20 a 24 años,Hombres,1 January,2002,1 de enero de 2002,12293
09 Burgos,De 20 a 24 años,Mujeres,1 January,2002,1 de enero de 2002,11538
09 Burgos,De 20 a 24 años,Total,1 January,2002,1 de enero de 2002,23832
09 Burgos,De 25 a 29 años,Hombres,1 January,2002,1 de enero de 2002,13976
09 Burgos,De 25 a 29 años,Mujeres,1 January,2002,1 de enero de 2002,13140
09 Burgos,De 25 a 29 años,Total,1 January,2002,1 de enero de 2002,27116
09 Burgos,De 30 a 34 años,Hombres,1 January,2002,1 de enero de 2002,13895
09 Burgos,De 30 a 34 años,Mujeres,1 January,2002,1 de enero de 2002,12687
09 Burgos,De 30 a 34 años,Total,1 January,2002,1 de enero de 2002,26582
09 Burgos,De 35 a 39 años,Hombres,1 January,2002,1 de enero de 2002,13952
09 Burgos,De 35 a 39 años,Mujeres,1 January,2002,1 de enero de 2002,13384
09 Burgos,De 35 a 39 años,Total,1 January,2002,1 de enero de 2002,27336
09 Burgos,De 40 a 44 años,Hombres,1 January,2002,1 de enero de 2002,14197
09 Burgos,De 40 a 44 años,Mujeres,1 January,2002,1 de enero de 2002,12844
09 Burgos,De 40 a 44 años,Total,1 January,2002,1 de enero de 2002,27041
09 Burgos,De 45 a 49 años,Hombres,1 January,2002,1 de enero de 2002,12756
09 Burgos,De 45 a 49 años,Mujeres,1 January,2002,1 de enero de 2002,11037
09 Burgos,De 45 a 49 años,Total,1 January,2002,1 de enero de 2002,23793
09 Burgos,De 5 a 9 años,Hombres,1 January,2002,1 de enero de 2002,6969
09 Burgos,De 5 a 9 años,Mujeres,1 January,2002,1 de enero de 2002,6637
09 Burgos,De 5 a 9 años,Total,1 January,2002,1 de enero de 2002,13606
09 Burgos,De 50 a 54 años,Hombres,1 January,2002,1 de enero de 2002,11746
09 Burgos,De 50 a 54 años,Mujeres,1 January,2002,1 de enero de 2002,10157
09 Burgos,De 50 a 54 años,Total,1 January,2002,1 de enero de 2002,21903
09 Burgos,De 55 a 59 años,Hombres,1 January,2002,1 de enero de 2002,10307
09 Burgos,De 55 a 59 años,Mujeres,1 January,2002,1 de enero de 2002,9515
09 Burgos,De 55 a 59 años,Total,1 January,2002,1 de enero de 2002,19822
09 Burgos,De 60 a 64 años,Hombres,1 January,2002,1 de enero de 2002,7968
09 Burgos,De 60 a 64 años,Mujeres,1 January,2002,1 de enero de 2002,7843
09 Burgos,De 60 a 64 años,Total,1 January,2002,1 de enero de 2002,15811
09 Burgos,De 65 a 69 años,Hombres,1 January,2002,1 de enero de 2002,9473
09 Burgos,De 65 a 69 años,Mujeres,1 January,2002,1 de enero de 2002,10392
09 Burgos,De 65 a 69 años,Total,1 January,2002,1 de enero de 2002,19865
09 Burgos,De 70 a 74 años,Hombres,1 January,2002,1 de enero de 2002,8791
09 Burgos,De 70 a 74 años,Mujeres,1 January,2002,1 de enero de 2002,10494
09 Burgos,De 70 a 74 años,Total,1 January,2002,1 de enero de 2002,19285
09 Burgos,De 75 a 79 años,Hombres,1 January,2002,1 de enero de 2002,7207
09 Burgos,De 75 a 79 años,Mujeres,1 January,2002,1 de enero de 2002,9457
09 Burgos,De 75 a 79 años,Total,1 January,2002,1 de enero de 2002,16664
09 Burgos,De 80 a 84 años,Hombres,1 January,2002,1 de enero de 2002,3921
09 Burgos,De 80 a 84 años,Mujeres,1 January,2002,1 de enero de 2002,6134
09 Burgos,De 80 a 84 años,Total,1 January,2002,1 de enero de 2002,10055
09 Burgos,De 85 a 89 años,Hombres,1 January,2002,1 de enero de 2002,1860
09 Burgos,De 85 a 89 años,Mujeres,1 January,2002,1 de enero de 2002,3829
09 Burgos,De 85 a 89 años,Total,1 January,2002,1 de enero de 2002,5689
09 Burgos,Todas las edades,Hombres,1 January,2002,1 de enero de 2002,174810
09 Burgos,Todas las edades,Mujeres,1 January,2002,1 de enero de 2002,174465
09 Burgos,Todas las edades,Total,1 January,2002,1 de enero de 2002,349275
10 Cáceres,90 y más años,Hombres,1 January,2002,1 de enero de 2002,840
10 Cáceres,90 y más años,Mujeres,1 January,2002,1 de enero de 2002,2015
10 Cáceres,90 y más años,Total,1 January,2002,1 de enero de 2002,2855
10 Cáceres,De 0 a 4 años,Hombres,1 January,2002,1 de enero de 2002,9211
10 Cáceres,De 0 a 4 años,Mujeres,1 January,2002,1 de enero de 2002,8619
10 Cáceres,De 0 a 4 años,Total,1 January,2002,1 de enero de 2002,17830
10 Cáceres,De 10 a 14 años,Hombres,1 January,2002,1 de enero de 2002,11931
10 Cáceres,De 10 a 14 años,Mujeres,1 January,2002,1 de enero de 2002,11288
10 Cáceres,De 10 a 14 años,Total,1 January,2002,1 de enero de 2002,23219
10 Cáceres,De 15 a 19 años,Hombres,1 January,2002,1 de enero de 2002,13531
10 Cáceres,De 15 a 19 años,Mujeres,1 January,2002,1 de enero de 2002,12522
10 Cáceres,De 15 a 19 años,Total,1 January,2002,1 de enero de 2002,26052
10 Cáceres,De 20 a 24 años,Hombres,1 January,2002,1 de enero de 2002,14703
10 Cáceres,De 20 a 24 años,Mujeres,1 January,2002,1 de enero de 2002,13716
10 Cáceres,De 20 a 24 años,Total,1 January,2002,1 de enero de 2002,28418
10 Cáceres,De 25 a 29 años,Hombres,1 January,2002,1 de enero de 2002,14652
10 Cáceres,De 25 a 29 años,Mujeres,1 January,2002,1 de enero de 2002,13782
10 Cáceres,De 25 a 29 años,Total,1 January,2002,1 de enero de 2002,28434
10 Cáceres,De 30 a 34 años,Hombres,1 January,2002,1 de enero de 2002,15293
10 Cáceres,De 30 a 34 años,Mujeres,1 January,2002,1 de enero de 2002,14419
10 Cáceres,De 30 a 34 años,Total,1 January,2002,1 de enero de 2002,29712
10 Cáceres,De 35 a 39 años,Hombres,1 January,2002,1 de enero de 2002,16582
10 Cáceres,De 35 a 39 años,Mujeres,1 January,2002,1 de enero de 2002,15579
10 Cáceres,De 35 a 39 años,Total,1 January,2002,1 de enero de 2002,32161
10 Cáceres,De 40 a 44 años,Hombres,1 January,2002,1 de enero de 2002,16026
10 Cáceres,De 40 a 44 años,Mujeres,1 January,2002,1 de enero de 2002,14466
10 Cáceres,De 40 a 44 años,Total,1 January,2002,1 de enero de 2002,30492
10 Cáceres,De 45 a 49 años,Hombres,1 January,2002,1 de enero de 2002,12807
10 Cáceres,De 45 a 49 años,Mujeres,1 January,2002,1 de enero de 2002,11237
10 Cáceres,De 45 a 49 años,Total,1 January,2002,1 de enero de 2002,24044
10 Cáceres,De 5 a 9 años,Hombres,1 January,2002,1 de enero de 2002,10122
10 Cáceres,De 5 a 9 años,Mujeres,1 January,2002,1 de enero de 2002,9561
10 Cáceres,De 5 a 9 años,Total,1 January,2002,1 de enero de 2002,19683
10 Cáceres,De 50 a 54 años,Hombres,1 January,2002,1 de enero de 2002,10541
10 Cáceres,De 50 a 54 años,Mujeres,1 January,2002,1 de enero de 2002,9965
10 Cáceres,De 50 a 54 años,Total,1 January,2002,1 de enero de 2002,20506
10 Cáceres,De 55 a 59 años,Hombres,1 January,2002,1 de enero de 2002,10000
10 Cáceres,De 55 a 59 años,Mujeres,1 January,2002,1 de enero de 2002,10268
10 Cáceres,De 55 a 59 años,Total,1 January,2002,1 de enero de 2002,20268
10 Cáceres,De 60 a 64 años,Hombres,1 January,2002,1 de enero de 2002,8797
